Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
924988390,750000000.0,Cibodas,2024-10-12T17:06:44+0000,4,2,110,120
926930087,520000000.0,Pasar Kemis,2024-10-12T14:59:38+0000,2,2,60,95
926925718,765000000.0,Cikupa,2024-10-12T12:24:33+0000,3,2,100,85
926925588,325000000.0,Parung Panjang,2024-10-12T12:19:55+0000,2,1,92,92
892191418,2734000000.0,Cikupa,2024-09-23T04:52:43+0000,4,3,63,150
925781397,125000000.0,Parung Panjang,2024-09-14T14:18:00+0000,1,1,102,27
907636966,540000000.0,Curug,2024-09-15T08:57:04+0000,2,1,72,45
926642882,649000000.0,Cikupa,2024-10-05T17:42:32+0000,2,1,81,81
926923436,100000000.0,Cisoka,2024-10-12T11:10:34+0000,1,1,60,24
926919873,1350000000.0,Cikupa,2024-10-12T09:28:24+0000,3,4,50,150
926919076,500000000.0,Tigaraksa,2024-10-12T09:08:28+0000,2,2,72,36
924774702,1050000000.0,Sindang Jaya,2024-10-12T09:03:00+0000,3,2,79,66
926918751,95000000.0,Parung Panjang,2024-10-12T09:01:28+0000,2,1,60,60
926918520,410000929.0,Cikande,2024-10-12T08:56:07+0000,3,1,89,48
924555784,160000000.0,Pasar Kemis,2024-10-12T08:56:01+0000,3,2,72,50
926918434,400037329.0,Anyar,2024-10-12T08:53:34+0000,3,1,91,46
926918332,410029990.0,Serang,2024-10-12T08:51:21+0000,3,1,89,49
926917962,570486000.0,Cikupa,2024-10-12T08:43:15+0000,2,1,60,39
926917899,510298899.0,Legok,2024-10-12T08:41:43+0000,2,1,78,44
926917810,499000024.0,Solear,2024-10-12T08:39:13+0000,2,1,77,50
926917453,600000000.0,Legok,2024-10-12T08:30:55+0000,4,2,72,77
926917003,875000000.0,Pasar Kemis,2024-10-12T08:20:21+0000,4,3,144,216
926916014,110000000.0,Rajeg,2024-10-12T07:58:38+0000,2,1,60,30
914221913,174000000.0,Legok,2024-10-12T07:38:44+0000,2,1,60,27
926911460,500000000.0,Maja,2024-10-12T06:29:20+0000,2,1,96,42
926910030,300000000.0,Serang,2024-10-12T06:03:13+0000,3,2,120,100
926909425,1000000000.0,Sindang Jaya,2024-10-12T05:50:44+0000,3,2,66,79
926905111,110000000.0,Pasar Kemis,2024-10-12T04:21:39+0000,3,1,66,40
926903203,2800000.0,Walantaka,2024-10-12T03:46:29+0000,2,1,72,40
926903045,225000000.0,Legok,2024-10-12T03:43:22+0000,2,1,60,60
926902458,450000000.0,Curug,2024-10-12T03:32:39+0000,2,1,72,60
920193074,800000000.0,Pasar Kemis,2024-10-12T02:47:33+0000,3,3,153,162
926896853,65000000.0,Maja,2024-10-12T01:30:50+0000,2,1,60,30
926895175,590000000.0,Cikupa,2024-10-12T00:32:39+0000,3,1,72,65
926895116,1050000000.0,Cikupa,2024-10-12T00:29:17+0000,4,4,100,150
926733189,350000000.0,Curug,2024-10-11T23:32:19+0000,2,1,60,60
923036893,400000000.0,Pasar Kemis,2024-10-11T22:30:00+0000,2,2,60,46
924943004,450000000.0,Pasar Kemis,2024-10-11T22:29:52+0000,2,2,60,31
905347848,700000000.0,Jatiuwung,2024-10-11T22:29:30+0000,2,2,60,55
922948435,550000000.0,Balaraja,2024-10-11T22:20:48+0000,2,2,62,70
924998347,385000000.0,Legok,2024-10-11T22:19:26+0000,2,1,60,50
926892143,420000000.0,Cikupa,2024-10-11T19:53:47+0000,2,1,60,60
926891618,310000000.0,Curug,2024-10-11T19:01:45+0000,2,2,60,2
920059344,90000000.0,Curug,2024-10-11T17:04:30+0000,2,1,60,40
926889114,280000000.0,Tigaraksa,2024-10-11T16:17:12+0000,2,1,60,60
926889095,900000000.0,Cikupa,2024-10-11T16:16:12+0000,2,2,63,58
926888754,415000000.0,Rajeg,2024-10-11T16:01:28+0000,2,1,88,50
926885900,350000000.0,Cibeber,2024-10-11T14:04:32+0000,2,1,120,80
926882557,500000000.0,Legok,2024-10-11T12:23:51+0000,4,2,72,77
924899307,398000000.0,Pasar Kemis,2024-10-11T12:13:49+0000,3,1,90,45
926880662,120000000.0,Pasar Kemis,2024-10-11T11:35:23+0000,2,1,60,45
926879557,58000000.0,Tenjo,2024-10-11T11:01:05+0000,3,2,72,55
926879077,80000000.0,Parung Panjang,2024-10-11T10:47:36+0000,2,1,90,30
926878178,60000000.0,Rajeg,2024-10-11T10:23:26+0000,2,1,60,28
926876683,300000000.0,Tigaraksa,2024-10-11T09:44:28+0000,4,4,90,120
926875061,3800000000.0,Serang,2024-10-11T09:06:22+0000,6,5,505,300
926874595,300000000.0,Tigaraksa,2024-10-11T08:54:05+0000,2,2,100,100
926874425,650000000.0,Cikupa,2024-10-11T08:49:44+0000,3,3,72,80
926874288,1395000000.0,Cikupa,2024-10-11T08:46:33+0000,3,3,160,100
926873569,2500000.0,Rajeg,2024-10-11T08:30:33+0000,2,1,72,33
926873542,2500000.0,Rajeg,2024-10-11T08:30:09+0000,2,1,72,33
926640455,300000000.0,Cikupa,2024-10-11T08:22:14+0000,3,3,66,72
924917444,500000000.0,Curug,2024-10-11T07:58:26+0000,3,3,150,81
926871036,300000000.0,Legok,2024-10-11T07:40:23+0000,4,2,235,145
926870272,39000000.0,Kasemen,2024-10-11T07:27:07+0000,2,1,60,30
926869422,350000000.0,Pasar Kemis,2024-10-11T07:11:51+0000,3,1,72,72
926869167,50000000.0,Pasar Kemis,2024-10-11T07:07:18+0000,2,1,78,36
926868688,1200000000.0,Purwakarta,2024-10-11T06:58:27+0000,2,2,130,120
926868367,280000000.0,Tigaraksa,2024-10-11T06:51:30+0000,2,2,100,100
926865755,300000000.0,Tenjo,2024-10-11T06:04:01+0000,2,2,78,78
926864433,2000000.0,Maja,2024-10-11T05:35:58+0000,2,1,60,27
926863852,420000000.0,Kasemen,2024-10-11T05:23:49+0000,3,1,88,48
926863766,20000000.0,Tenjo,2024-10-11T05:21:40+0000,2,1,90,45
921688122,23000000.0,Jatiuwung,2024-10-11T05:02:50+0000,2,1,60,35
926862545,300000000.0,Legok,2024-10-11T04:49:50+0000,2,1,60,60
926860679,100000000.0,Curug,2024-10-11T04:12:20+0000,2,2,60,55
926859410,1600000000.0,Curug,2024-10-11T03:46:12+0000,4,2,134,83
924662850,588000000.0,Pasar Kemis,2024-10-11T03:32:07+0000,2,2,60,46
925822248,450000000.0,Pasar Kemis,2024-10-11T03:31:51+0000,2,1,60,31
926856650,380000000.0,Legok,2024-10-11T02:47:17+0000,3,2,72,67
926852804,1000000000.0,Cilegon,2024-10-11T00:53:46+0000,4,3,90,160
883316616,550000000.0,Maja,2024-10-11T00:45:54+0000,2,1,160,30
924839646,1700000000.0,Cikupa,2024-10-11T00:13:04+0000,2,1,136,83
922981546,315000000.0,Curug,2024-10-11T00:12:20+0000,2,1,59,60
926850352,460000000.0,Pasar Kemis,2024-10-10T20:27:17+0000,2,1,60,31
926850161,950000000.0,Sindang Jaya,2024-10-10T19:23:37+0000,3,2,66,79
891907827,198000000.0,Cibodas,2024-10-10T13:43:07+0000,2,1,60,48
910852786,100000000.0,Cisoka,2024-10-10T13:41:46+0000,2,1,60,30
926844439,625000000.0,Cikupa,2024-10-10T13:37:35+0000,3,2,90,108
926843872,732458868.0,Munjul,2024-10-10T13:18:40+0000,3,3,60,70
926843616,741588889.0,Balaraja,2024-10-10T13:10:00+0000,3,3,60,70
926843110,150000000.0,Serang,2024-10-10T12:52:56+0000,1,1,60,60
926842362,135000000.0,Taktakan,2024-10-10T12:31:12+0000,3,1,70,29
926842310,470000000.0,Panongan,2024-10-10T12:29:31+0000,2,1,90,60
926842181,700000000.0,Cikupa,2024-10-10T12:25:25+0000,2,1,110,36
926841827,55000000.0,Parung Panjang,2024-10-10T12:13:55+0000,2,1,102,36
926841765,400000000.0,Labuan,2024-10-10T12:11:43+0000,3,2,156,146
926841377,750000000.0,Pasar Kemis,2024-10-10T11:57:52+0000,3,1,72,45
926841346,180000000.0,Parung Panjang,2024-10-10T11:56:48+0000,2,1,98,36
926840910,300000000.0,Rajeg,2024-10-10T11:42:42+0000,2,1,72,72
926840879,300000000.0,Maja,2024-10-10T11:42:06+0000,2,1,106,36
926838948,268000000.0,Pasar Kemis,2024-10-10T10:41:49+0000,2,1,60,45
926838344,1700000000.0,Panongan,2024-10-10T10:26:18+0000,3,2,126,200
926838265,425000000.0,Legok,2024-10-10T10:23:46+0000,2,1,66,36
918855875,270000000.0,Maja,2024-10-10T09:59:49+0000,2,1,72,54
926836011,600000000.0,Cibodas,2024-10-10T09:34:07+0000,3,1,90,90
926835759,700000000.0,Legok,2024-10-10T09:27:37+0000,3,1,94,94
926833635,85000000.0,Parung Panjang,2024-10-10T08:46:07+0000,2,1,60,30
916441474,900000000.0,Cikupa,2024-10-10T08:14:37+0000,3,2,50,90
926831861,230000000000.0,Rajeg,2024-10-10T08:14:07+0000,2,1,72,36
916441563,2700000000.0,Legok,2024-10-10T08:13:28+0000,4,3,84,144
926829116,450000000.0,Pasar Kemis,2024-10-10T07:21:11+0000,3,2,90,60
926828620,485000000.0,Legok,2024-10-10T07:13:11+0000,2,1,68,68
926827319,720000000.0,Curug,2024-10-10T06:50:38+0000,3,2,127,127
926827312,600000000.0,Serang,2024-10-10T06:50:31+0000,2,1,120,120
926827031,470000000.0,Legok,2024-10-10T06:45:07+0000,2,1,50,29
926826089,582276388.0,Jambe,2024-10-10T06:27:47+0000,2,1,77,45
924645988,265000000.0,Pasar Kemis,2024-10-10T06:19:49+0000,3,2,66,96
921365077,775000000.0,Cikupa,2024-10-10T06:16:23+0000,3,2,72,144
926824888,250000000.0,Cikupa,2024-10-10T06:05:55+0000,2,1,72,72
926823099,350000000.0,Tigaraksa,2024-10-10T05:33:47+0000,2,1,60,60
926821092,95000000.0,Jambe,2024-10-10T04:47:36+0000,2,1,60,30
926821006,390000000.0,Tenjo,2024-10-10T04:45:51+0000,2,1,60,39
926819684,1500000000.0,Cikupa,2024-10-10T04:22:54+0000,2,1,395,192
926819341,450000000.0,Cilegon,2024-10-10T04:16:30+0000,2,2,120,100
926775451,1000000.0,Serang,2024-10-09T04:26:28+0000,2,2,97,85
924234596,2100000000.0,Serang,2024-10-09T01:44:37+0000,3,3,295,200
906992989,2000000000.0,Kramatwatu,2024-10-09T00:08:57+0000,3,3,180,185
926746937,1700000000.0,Kramatwatu,2024-10-08T08:57:15+0000,4,2,220,220
926739485,300000000.0,Serang,2024-10-08T06:43:25+0000,1,1,60,48
926717654,2300000000.0,Serang,2024-10-07T16:50:12+0000,6,3,455,400
926709665,300000000.0,Serang,2024-10-07T11:44:24+0000,2,1,163,45
926707124,1579000000.0,Serang,2024-10-07T10:32:42+0000,3,2,242,200
926691048,400000012.0,Serang,2024-10-07T04:39:44+0000,3,1,89,45
926690797,550000000.0,Serang,2024-10-07T04:35:28+0000,2,1,107,72
926688937,435000000.0,Serang,2024-10-07T04:01:10+0000,2,1,72,33
926687822,400000001.0,Serang,2024-10-07T03:39:46+0000,3,1,90,47
926665759,650000000.0,Serang,2024-10-06T09:18:37+0000,4,1,175,175
926665640,950000000.0,Serang,2024-10-06T09:14:17+0000,2,1,150,180
926661068,600000000.0,Serang,2024-10-06T06:59:13+0000,3,2,72,140
926643029,1500000000.0,Serang,2024-10-05T17:59:23+0000,4,2,230,400
926623099,55000000.0,Kramatwatu,2024-10-05T06:51:36+0000,2,1,30,60
926579198,400000000.0,Serang,2024-10-04T06:35:28+0000,3,2,90,45
926573416,500000002.0,Serang,2024-10-04T04:27:52+0000,3,1,90,44
926540011,340000000.0,Serang,2024-10-03T07:08:22+0000,2,1,60,40
926537805,400000000.0,Serang,2024-10-03T06:26:16+0000,3,1,90,45
926531891,500000000.0,Serang,2024-10-03T04:31:20+0000,3,1,90,45
926526282,600000000.0,Serang,2024-10-03T02:36:25+0000,5,2,200,80
926525266,75000000.0,Serang,2024-10-03T02:08:47+0000,1,1,22,60
926513932,75000000.0,Serang,2024-10-02T13:54:36+0000,2,1,60,30
926467262,1050000000.0,Serang,2024-10-01T11:44:57+0000,3,2,140,150
926463349,59000000.0,Serang Kota,2024-10-01T10:02:22+0000,3,3,324,200
908694399,150000000.0,Serang,2024-10-01T09:05:09+0000,2,1,72,72
926455059,285000000.0,Serang,2024-10-01T07:16:25+0000,2,2,130,70
926439970,700000000.0,Serang,2024-10-01T02:07:45+0000,3,2,125,72
926428190,2400000000.0,Serang,2024-09-30T13:50:59+0000,4,4,160,212
926367970,450000000.0,Serang,2024-09-29T03:54:24+0000,5,2,120,150
926362523,250000000.0,Serang,2024-09-29T00:49:10+0000,2,1,60,60
926353337,350000000.0,Kramatwatu,2024-09-28T13:25:38+0000,3,3,60,60
926347057,165000000.0,Serang,2024-09-28T09:54:15+0000,2,1,60,60
926345133,1300000000.0,Serang,2024-09-28T08:56:52+0000,5,5,247,380
926332771,2400000000.0,Kramatwatu,2024-09-28T04:19:53+0000,3,2,402,125
926319549,1540000000.0,Serang,2024-09-27T17:57:25+0000,3,2,310,260
850140767,385000000.0,Serang,2024-09-27T01:28:19+0000,3,2,96,70
926272347,123.0,Serang,2024-09-26T13:04:47+0000,2,1,84,84
924203537,900000000.0,Kramatwatu,2024-09-26T13:02:03+0000,4,2,213,200
926221873,1050000.0,Serang,2024-09-25T08:55:16+0000,7,7,515,280
926216875,530000000.0,Serang,2024-09-25T07:04:24+0000,3,2,160,150
926213881,139000000.0,Serang,2024-09-25T05:57:59+0000,2,1,65,60
926201921,700000000.0,Serang,2024-09-25T02:04:36+0000,3,1,135,90
926199534,135000000.0,Serang,2024-09-25T00:34:26+0000,2,2,118,90
926178684,750000000.0,Serang,2024-09-24T08:45:23+0000,2,2,72,140
926172834,3000000000.0,Kramatwatu,2024-09-24T06:49:54+0000,5,5,271,450
926165008,500000000.0,Serang,2024-09-24T04:14:05+0000,5,3,200,250
926160759,400000000.0,Kramatwatu,2024-09-24T02:54:23+0000,2,1,104,85
926151319,2000000000.0,Serang,2024-09-23T17:24:05+0000,5,5,216,220
926148593,180000000.0,Serang,2024-09-23T14:55:59+0000,2,1,84,36
926133897,1111111.0,Serang,2024-09-23T08:22:40+0000,2,1,60,30
926129506,1000000000.0,Serang,2024-09-23T06:49:10+0000,4,2,150,150
926122515,85000000.0,Serang Kota,2024-09-23T04:28:13+0000,2,1,80,36
926114656,360000000.0,Serang,2024-09-23T01:45:29+0000,2,2,60,120
926086340,485000000.0,Serang,2024-09-22T04:25:51+0000,2,2,200,60
926084167,220000000.0,Serang,2024-09-22T03:34:33+0000,2,1,72,54
926083080,500000000.0,Serang,2024-09-22T03:11:30+0000,4,2,172,172
926065324,1300000000.0,Serang,2024-09-21T11:00:42+0000,2,2,600,200
926064720,250000000.0,Serang,2024-09-21T10:43:33+0000,2,1,72,72
926039935,85000000.0,Serang,2024-09-21T01:30:10+0000,2,1,60,30
926038001,450000000.0,Serang,2024-09-21T00:13:40+0000,2,2,90,90
926037487,880000000.0,Serang,2024-09-20T23:47:29+0000,2,1,221,60
926021556,1500000000.0,Serang,2024-09-20T10:30:24+0000,5,3,700,400
926012414,1500000000.0,Serang,2024-09-20T07:28:59+0000,3,2,126,70
926010845,450000000.0,Serang,2024-09-20T07:02:01+0000,2,1,79,36
925989571,1149898989.0,Serang,2024-09-19T16:02:01+0000,4,3,84,121
925970293,350000000.0,Serang,2024-09-19T07:29:10+0000,3,2,245,245
925935621,1350000000.0,Kramatwatu,2024-09-18T11:18:11+0000,2,2,200,191
925916418,500000000.0,Serang,2024-09-18T04:25:25+0000,4,1,169,100
925915465,35000000.0,Serang,2024-09-18T04:07:23+0000,2,1,60,30
925905804,230000000.0,Serang,2024-09-17T23:41:36+0000,3,1,114,105
909815636,2800000000.0,Serang,2024-09-17T16:26:13+0000,4,4,96,161
925882152,100000000.0,Serang,2024-09-17T07:45:20+0000,1,1,60,36
925879564,250000000.0,Serang,2024-09-17T06:52:51+0000,2,1,72,60
871190605,725000000.0,Serang,2024-09-17T03:51:37+0000,4,2,216,100
925809454,65000000.0,Serang,2024-09-15T09:44:44+0000,2,1,60,60
925793313,140000000.0,Serang,2024-09-15T02:59:44+0000,2,2,72,55
925786175,45000000.0,Serang,2024-09-14T20:11:15+0000,2,1,60,27
925764662,150000000.0,Serang,2024-09-14T06:39:18+0000,1,1,72,72
925750797,85000000.0,Serang,2024-09-14T02:06:53+0000,2,1,84,38
925738366,465000000.0,Serang,2024-09-13T13:52:50+0000,2,1,90,90
925737848,120000000.0,Serang,2024-09-13T13:38:01+0000,2,1,105,105
925733143,290000000.0,Serang,2024-09-13T11:09:30+0000,2,1,120,62
925694213,6000000000.0,Serang,2024-09-12T12:50:50+0000,4,3,133,133
925684079,255000000.0,Serang,2024-09-12T08:35:31+0000,2,1,72,72
925664382,200000000.0,Serang,2024-09-12T01:58:08+0000,2,2,89,107
925658011,290000000.0,Serang,2024-09-11T16:30:36+0000,1,1,241,38
925653963,80000000.0,Kramatwatu,2024-09-11T13:52:09+0000,2,1,60,36
925651715,500000000.0,Serang,2024-09-11T12:47:07+0000,7,2,100,100
925646562,295000000.0,Serang,2024-09-11T10:30:17+0000,3,2,62,62
925620354,65000000.0,Serang,2024-09-11T01:59:31+0000,2,1,60,36
925604758,650000000.0,Serang,2024-09-10T10:37:16+0000,3,1,170,191
925604355,900000000.0,Serang,2024-09-10T10:26:19+0000,3,2,200,200
925602196,300000000.0,Kramatwatu,2024-09-10T09:32:41+0000,3,1,72,36
925588341,195000000.0,Kramatwatu,2024-09-10T04:46:07+0000,2,1,72,36
925585786,1000000.0,Waringin Kurung,2024-09-10T03:56:29+0000,2,1,60,30
925583918,2200000000.0,Serang,2024-09-10T03:25:06+0000,4,1,500,300
925559727,420000000.0,Kramatwatu,2024-09-09T09:06:10+0000,3,1,120,80
923664432,145000000.0,Serang,2024-09-09T07:04:16+0000,3,1,60,50
922993685,224000000.0,Serang,2024-09-09T06:38:22+0000,2,1,60,50
925550457,1100000000.0,Serang,2024-09-09T06:01:31+0000,3,2,114,66
925543770,200000000.0,Serang,2024-09-09T03:54:15+0000,3,2,60,120
922110824,890000000.0,Serang,2024-09-09T01:14:51+0000,3,2,195,75
925535516,2500000.0,Serang,2024-09-09T00:02:23+0000,1,1,72,36
925524074,450000000.0,Serang,2024-09-08T11:29:06+0000,2,1,90,70
919861258,2499000000.0,Serang,2024-09-08T11:23:34+0000,3,3,225,180
925516350,302000000.0,Kramatwatu,2024-09-08T07:39:25+0000,2,1,72,47
925506952,900000000.0,Serang,2024-09-08T03:46:33+0000,3,2,120,85
925490813,68000000.0,Serang,2024-09-07T12:55:52+0000,2,1,60,30
925471918,415000000.0,Serang,2024-09-07T05:03:04+0000,2,1,100,60
925449704,850000000.0,Serang,2024-09-06T13:06:44+0000,8,9,500,450
925448827,320000000.0,Serang,2024-09-06T12:40:07+0000,2,2,77,80
925434655,650000000.0,Serang,2024-09-06T07:13:35+0000,2,1,106,150
925428479,600000000.0,Kramatwatu,2024-09-06T05:15:41+0000,3,2,204,150
925397431,750000000.0,Serang,2024-09-05T08:54:24+0000,3,1,152,50
925392591,650000000.0,Serang,2024-09-05T07:10:59+0000,4,3,90,170
925364989,1200000000.0,Serang,2024-09-04T13:23:04+0000,3,2,598,300
925355837,350000000.0,Kramatwatu,2024-09-04T09:16:42+0000,3,2,60,120
925345887,1275000000.0,Serang,2024-09-04T05:48:53+0000,4,1,117,117
925331898,220000000.0,Serang,2024-09-04T01:00:26+0000,2,1,69,69
912225331,630000000.0,Kramatwatu,2024-09-03T14:00:41+0000,2,1,144,51
925299902,450000000.0,Kramatwatu,2024-09-03T05:26:34+0000,2,1,108,36
925296308,420000000000.0,Serang,2024-09-03T04:22:30+0000,2,1,90,36
925277802,200000000.0,Serang,2024-09-02T14:07:23+0000,2,1,69,69
925267395,400000000.0,Serang,2024-09-02T09:24:02+0000,2,1,75,70
925229534,2000000000.0,Serang,2024-09-01T10:43:44+0000,4,3,112,125
922723056,1600000000.0,Serang,2024-09-01T07:23:42+0000,2,3,200,400
914966149,1300000000.0,Serang,2024-09-01T03:38:06+0000,10,10,497,300
925211066,250000000.0,Serang,2024-09-01T02:47:06+0000,2,2,76,61
923300879,160000000.0,Serang,2024-09-01T02:01:17+0000,2,1,60,50
925200903,1500000000.0,Serang,2024-08-31T14:57:14+0000,5,3,180,250
919701226,3500000.0,Serang,2024-08-31T07:30:14+0000,2,2,90,90
925183205,850000000.0,Serang,2024-08-31T06:30:03+0000,4,2,80,100
925181176,625000000.0,Serang,2024-08-31T05:43:17+0000,5,3,172,52
925179968,400000000.0,Serang,2024-08-31T05:19:54+0000,2,1,90,70
922852432,700000000.0,Serang,2024-08-30T23:04:08+0000,3,2,150,120
897105260,300000000.0,Serang,2024-08-25T01:53:11+0000,2,1,102,45
922390657,950000000.0,Kramatwatu,2024-08-18T07:08:24+0000,3,2,114,114
915325347,160000000.0,Serang,2024-08-07T06:53:09+0000,3,3,95,80
919355674,1100000.0,Serang,2024-07-12T15:37:10+0000,7,7,515,220
920613513,155000000.0,Serang,2024-07-07T01:38:56+0000,2,1,72,60
919116720,375000000.0,Serang,2024-04-13T13:20:36+0000,4,4,198,120
910138272,220000000.0,Serang Kota,2024-03-05T05:04:32+0000,2,1,72,52
905539080,3000000000.0,Serang,2023-10-29T21:28:32+0000,2,2,220,119
900024998,450000000.0,Serang,2023-08-30T11:20:57+0000,2,1,105,36
924614893,35000000.0,Cipocok Jaya,2024-08-17T09:30:01+0000,2,1,602,30
926272348,110000000.0,Taktakan,2024-09-26T13:04:50+0000,2,1,72,36
925959227,265000000.0,Cipocok Jaya,2024-09-19T04:20:59+0000,2,1,72,72
926807293,3850000000.0,Cipocok Jaya,2024-10-09T20:57:48+0000,9,6,639,1000
927025537,390287289.0,Kasemen,2024-10-15T04:23:38+0000,3,1,90,45
927025072,410299200.0,Cipocok Jaya,2024-10-15T04:15:45+0000,2,1,78,44
927020133,450000000.0,Waringin Kurung,2024-10-15T02:24:54+0000,2,1,120,75
918523129,485000000.0,Cibeber,2024-10-14T08:44:47+0000,2,1,84,42
926992573,400282009.0,Taktakan,2024-10-14T07:07:17+0000,3,1,92,48
926991289,25000000.0,Cipocok Jaya,2024-10-14T06:44:35+0000,2,1,21,60
926988744,412009399.0,Cipocok Jaya,2024-10-14T05:59:00+0000,3,1,89,48
926988550,400919289.0,Kasemen,2024-10-14T05:55:56+0000,3,1,91,45
925100237,2000000000.0,Cilegon,2024-10-14T00:32:25+0000,5,5,490,373
921309201,1100000000.0,Taktakan,2024-10-13T10:04:56+0000,3,3,119,140
926955131,300000000.0,Ciruas,2024-10-13T08:28:39+0000,3,1,150,150
926939345,72000000.0,Cipocok Jaya,2024-10-13T02:34:54+0000,2,1,60,30
926926037,675000000.0,Cipocok Jaya,2024-10-12T12:34:20+0000,3,3,133,100
926918116,400123456.0,Cipocok Jaya,2024-10-12T08:46:56+0000,3,1,90,45
926885900,350000000.0,Cibeber,2024-10-11T14:04:32+0000,2,1,120,80
926870272,39000000.0,Kasemen,2024-10-11T07:27:07+0000,2,1,60,30
926863852,420000000.0,Kasemen,2024-10-11T05:23:49+0000,3,1,88,48
926863498,410438909.0,Cipocok Jaya,2024-10-11T05:14:29+0000,3,1,90,48
926852804,1000000000.0,Cilegon,2024-10-11T00:53:46+0000,4,3,90,160
926843697,25000000.0,Cipocok Jaya,2024-10-10T13:12:18+0000,2,1,66,36
926842362,135000000.0,Taktakan,2024-10-10T12:31:12+0000,3,1,70,29
926824529,310000000.0,Cipocok Jaya,2024-10-10T06:00:03+0000,2,1,72,36
926819341,450000000.0,Cilegon,2024-10-10T04:16:30+0000,2,2,120,100
926797098,700000000.0,Taktakan,2024-10-09T11:49:01+0000,2,1,84,84
926785210,2000000.0,Cilegon,2024-10-09T07:28:35+0000,2,1,65,38
926783797,435000000.0,Cipocok Jaya,2024-10-09T07:05:13+0000,2,1,72,33
926783258,1000000.0,Cipocok Jaya,2024-10-09T06:55:45+0000,2,1,66,33
926783084,1000000.0,Cipocok Jaya,2024-10-09T06:52:40+0000,2,1,72,33
926778479,110000000.0,Cibeber,2024-10-09T05:26:11+0000,3,1,72,72
926775482,350000000.0,Waringin Kurung,2024-10-09T04:26:57+0000,2,1,130,80
926764002,950000000.0,Serang,2024-10-08T21:12:58+0000,5,2,298,95
926757495,450000000.0,Taktakan,2024-10-08T13:48:14+0000,2,1,96,96
926702050,260000000.0,Waringin Kurung,2024-10-07T08:31:59+0000,2,1,30,30
926696856,87000000.0,Cilegon,2024-10-07T06:42:54+0000,2,1,63,27
926695287,230000000.0,Cipocok Jaya,2024-10-07T06:10:54+0000,2,2,72,72
926691184,400000123.0,Cipocok Jaya,2024-10-07T04:42:07+0000,3,1,90,48
926683075,230000000.0,Cipocok Jaya,2024-10-07T01:49:19+0000,2,1,72,50
926674622,370000000.0,Cilegon,2024-10-06T14:16:12+0000,3,2,112,60
926573245,500000001.0,Cipocok Jaya,2024-10-04T04:24:32+0000,3,1,91,46
926565995,350000000.0,Cipocok Jaya,2024-10-04T01:50:14+0000,2,2,72,72
923899891,1200000.0,Cilegon,2024-10-03T11:31:17+0000,2,1,100,100
926548549,800000000.0,Cilegon,2024-10-03T10:09:30+0000,3,1,300,200
926542800,518000000.0,Cipocok Jaya,2024-10-03T08:05:24+0000,2,1,90,30
926542416,550000000.0,Cipocok Jaya,2024-10-03T07:56:38+0000,3,1,90,45
926542172,450000000.0,Cipocok Jaya,2024-10-03T07:50:54+0000,2,1,72,36
926541604,400000000.0,Cipocok Jaya,2024-10-03T07:39:00+0000,2,1,60,30
926539257,140000000.0,Taktakan,2024-10-03T06:53:44+0000,2,1,105,50
926538454,400000000.0,Cipocok Jaya,2024-10-03T06:38:08+0000,3,2,90,45
926517660,600000000.0,Jombang,2024-10-02T16:31:37+0000,4,2,115,180
926499169,400000000.0,Cipocok Jaya,2024-10-02T07:42:59+0000,2,1,60,30
926497590,370000000.0,Cipocok Jaya,2024-10-02T07:11:37+0000,2,1,60,60
926486891,500000.0,Taktakan,2024-10-02T03:40:10+0000,2,1,60,36
926479561,200000000.0,Cipocok Jaya,2024-10-02T00:18:01+0000,2,1,60,60
926419328,850000000.0,Cilegon,2024-09-30T09:41:40+0000,3,2,108,100
926416050,1700000000.0,Cipocok Jaya,2024-09-30T08:22:27+0000,3,2,112,210
926400878,3000000000.0,Cipocok Jaya,2024-09-30T02:53:12+0000,>10,>10,734,734
923251789,175000000.0,Taktakan,2024-09-29T22:41:28+0000,2,1,70,36
926388981,400000000.0,Cibeber,2024-09-29T14:56:11+0000,4,2,305,305
926385387,425000000.0,Cibeber,2024-09-29T12:27:55+0000,2,1,84,65
926380883,365.0,Jombang,2024-09-29T09:49:38+0000,2,1,72,72
